OrderID,OrderDate,ShipDate,ShipMode,AddressID,CustomerID
CA-2016-110982,2016-06-05,2016-06-07,First Class,A002719,CK-12205
CA-2016-147123,2016-12-10,2016-12-12,First Class,A002720,SJ-20125
CA-2017-154501,2017-04-30,2017-05-05,Standard Class,A002721,EA-14035
CA-2017-166933,2017-04-24,2017-04-28,Standard Class,A002722,MG-17890
CA-2015-142055,2015-05-08,2015-05-10,First Class,A002723,AB-10255
CA-2015-137106,2015-03-31,2015-04-04,Standard Class,A002724,SC-20260
CA-2017-136609,2017-08-06,2017-08-11,Standard Class,A002725,TB-21355
CA-2017-160885,2017-12-02,2017-12-06,Standard Class,A002726,JK-16090
US-2016-167472,2016-06-06,2016-06-07,First Class,A002727,CK-12595
CA-2015-120551,2015-04-13,2015-04-20,Standard Class,A002728,SS-20590
US-2017-150595,2017-05-22,2017-05-26,Standard Class,A000627,LE-16810
CA-2016-134936,2016-12-19,2016-12-25,Standard Class,A000252,ES-14080
CA-2017-102967,2017-09-22,2017-09-26,Standard Class,A002729,MG-17890
CA-2017-151008,2017-09-07,2017-09-08,First Class,A002730,JM-16195
CA-2014-159800,2014-11-28,2014-12-01,First Class,A002731,SG-20470
US-2014-159618,2014-11-12,2014-11-16,Standard Class,A002732,DB-12970
CA-2017-116113,2017-10-02,2017-10-06,Second Class,A002733,JW-15220
CA-2015-125066,2015-12-14,2015-12-18,Standard Class,A002734,KD-16495
US-2015-114741,2015-12-06,2015-12-10,Standard Class,A002735,IL-15100
CA-2017-133263,2017-03-31,2017-04-02,Second Class,A002736,JE-15610
CA-2017-157966,2017-03-13,2017-03-13,Same Day,A002737,SU-20665
CA-2014-151162,2014-12-05,2014-12-09,Standard Class,A002738,EA-14035
CA-2016-136686,2016-12-12,2016-12-16,Standard Class,A002739,RF-19840
CA-2017-137498,2017-09-09,2017-09-14,Second Class,A002740,LC-17050
CA-2017-163818,2017-10-04,2017-10-08,Standard Class,A002741,PS-18970
CA-2016-161158,2016-05-09,2016-05-13,Standard Class,A002742,PS-18970
CA-2014-116673,2014-12-15,2014-12-19,Second Class,A002743,JO-15280
CA-2017-105333,2017-11-30,2017-12-04,Standard Class,A002744,VP-21730
CA-2015-149993,2015-03-19,2015-03-20,First Class,A002745,GA-14725
CA-2014-168158,2014-07-19,2014-07-24,Standard Class,A002746,EM-14140
CA-2016-115224,2016-12-08,2016-12-11,Second Class,A002747,DB-13615
CA-2014-164742,2014-10-13,2014-10-18,Second Class,A002748,ML-17395
US-2017-108014,2017-11-19,2017-11-25,Standard Class,A002749,JH-15430
CA-2017-160325,2017-09-24,2017-09-24,Same Day,A002750,BP-11095
CA-2015-159779,2015-09-25,2015-09-29,Standard Class,A002751,SB-20185
CA-2017-151176,2017-02-13,2017-02-20,Standard Class,A002752,SV-20785
CA-2014-108903,2014-10-03,2014-10-03,Same Day,A002753,DO-13435
CA-2016-117919,2016-08-27,2016-08-29,Second Class,A002754,TB-21355
CA-2015-142475,2015-12-03,2015-12-07,Standard Class,A002755,BS-11380
CA-2016-134516,2016-09-20,2016-09-25,Standard Class,A002756,FM-14215
CA-2017-105193,2017-03-25,2017-03-31,Standard Class,A002757,JL-15835
CA-2015-168634,2015-12-06,2015-12-11,Standard Class,A002758,AF-10870
CA-2017-117198,2017-08-31,2017-09-05,Standard Class,A002759,BG-11035
CA-2015-145828,2015-10-05,2015-10-07,First Class,A002760,MB-17305
CA-2017-121027,2017-08-18,2017-08-22,Standard Class,A002761,HW-14935
CA-2016-147431,2016-02-02,2016-02-07,Standard Class,A002762,AB-10105
CA-2016-158001,2016-08-23,2016-08-27,Standard Class,A002763,JP-15460
CA-2017-125745,2017-06-30,2017-07-04,Standard Class,A002764,DV-13045
CA-2015-101154,2015-09-18,2015-09-21,First Class,A002765,CM-12190
US-2016-124163,2016-09-25,2016-09-30,Standard Class,A002766,SC-20695
CA-2016-121748,2016-10-24,2016-10-28,Second Class,A002767,VW-21775
CA-2014-126683,2014-09-29,2014-10-01,Second Class,A002768,PP-18955
CA-2017-148810,2017-06-26,2017-07-01,Standard Class,A002769,DR-12880
US-2016-146066,2016-08-21,2016-08-23,Second Class,A002770,RB-19465
CA-2014-127614,2014-02-11,2014-02-15,Standard Class,A002771,NF-18385
CA-2016-101742,2016-09-23,2016-09-28,Second Class,A002772,CR-12580
CA-2015-134943,2015-12-05,2015-12-06,First Class,A002773,SU-20665
CA-2017-123022,2017-09-03,2017-09-08,Standard Class,A002774,SC-20050
CA-2017-113208,2017-03-26,2017-04-02,Standard Class,A002775,ML-18040
CA-2014-154893,2014-12-21,2014-12-27,Standard Class,A002776,GM-14440
CA-2014-147900,2014-09-23,2014-09-28,Standard Class,A002777,JK-15640
CA-2017-106355,2017-04-02,2017-04-05,First Class,A002778,AT-10435
CA-2016-127985,2016-04-01,2016-04-05,Second Class,A001431,DB-12910
CA-2015-166604,2015-05-15,2015-05-20,Second Class,A002779,AH-10690
CA-2017-120719,2017-03-23,2017-03-26,First Class,A002780,SJ-20125
CA-2017-127117,2017-04-14,2017-04-19,Standard Class,A002781,HM-14860
CA-2015-104241,2015-01-04,2015-01-09,Standard Class,A002782,AG-10495
CA-2017-168179,2017-11-02,2017-11-07,Standard Class,A002783,JB-16000
CA-2017-142342,2017-07-17,2017-07-19,Second Class,A002784,AJ-10795
CA-2017-109099,2017-10-06,2017-10-11,Standard Class,A002785,MM-18280
US-2014-134187,2014-11-04,2014-11-11,Standard Class,A002786,TH-21235
CA-2016-145261,2016-12-18,2016-12-21,First Class,A002787,AH-10120
CA-2016-108875,2016-09-24,2016-10-01,Standard Class,A002788,CL-12700
CA-2016-141957,2016-07-21,2016-07-21,Same Day,A002789,JG-15310
CA-2016-142405,2016-06-11,2016-06-15,Standard Class,A002790,SE-20110
CA-2015-141012,2015-06-09,2015-06-11,Second Class,A002791,TG-21640
CA-2017-127922,2017-10-27,2017-11-03,Standard Class,A002792,SH-19975
CA-2016-146318,2016-01-22,2016-01-27,Standard Class,A002793,MC-17275
CA-2014-135993,2014-05-28,2014-06-02,Standard Class,A002794,PJ-18835
CA-2014-126802,2014-12-29,2015-01-05,Standard Class,A002795,ZC-21910
CA-2016-143924,2016-07-28,2016-08-03,Standard Class,A002796,SC-20680
CA-2016-141551,2016-09-24,2016-09-30,Standard Class,A002797,BP-11230
CA-2014-164315,2014-04-02,2014-04-08,Standard Class,A002798,RD-19585
CA-2015-131072,2015-11-05,2015-11-05,Same Day,A002799,KL-16645
CA-2014-131541,2014-07-28,2014-07-28,Same Day,A002800,CK-12205
CA-2015-119550,2015-12-26,2015-12-31,Standard Class,A002801,RB-19705
US-2015-138093,2015-12-10,2015-12-16,Standard Class,A002802,KM-16225
CA-2016-126165,2016-05-05,2016-05-07,Second Class,A002803,AH-10465
CA-2017-126123,2017-10-14,2017-10-18,Standard Class,A002804,AG-10765
CA-2016-143441,2016-11-05,2016-11-05,Same Day,A002805,EB-14170
CA-2017-148320,2017-11-03,2017-11-08,Standard Class,A002806,PG-18895
CA-2016-125661,2016-11-24,2016-11-26,First Class,A002807,CA-12055
US-2014-123519,2014-12-14,2014-12-21,Standard Class,A002808,SS-20875
CA-2014-155593,2014-11-03,2014-11-08,Standard Class,A002809,RP-19390
CA-2017-136000,2017-09-22,2017-09-25,Second Class,A002810,SC-20440
US-2015-160857,2015-05-08,2015-05-15,Standard Class,A002811,NW-18400
CA-2017-115805,2017-07-31,2017-07-31,Same Day,A002812,KW-16435
US-2014-143707,2014-03-01,2014-03-05,Standard Class,A002813,HR-14770
CA-2017-116939,2017-09-25,2017-09-29,Standard Class,A002814,AG-10900
CA-2015-124107,2015-10-09,2015-10-12,Second Class,A002815,BM-11650
CA-2017-126550,2017-03-29,2017-04-02,Second Class,A002816,RD-19720
CA-2015-138674,2015-11-14,2015-11-17,First Class,A002817,KB-16585
CA-2016-165820,2016-09-26,2016-09-30,Standard Class,A002818,DW-13585
CA-2014-103191,2014-09-22,2014-09-27,Standard Class,A002819,VG-21805
CA-2015-103933,2015-09-25,2015-09-27,First Class,A002820,DR-12880
CA-2015-110548,2015-05-04,2015-05-08,Standard Class,A002821,AH-10690
CA-2017-117324,2017-12-08,2017-12-13,Standard Class,A002822,JP-15520
CA-2017-143574,2017-06-29,2017-07-02,First Class,A002823,DR-12880
CA-2014-111773,2014-06-29,2014-07-03,Standard Class,A002824,JK-15625
CA-2014-148614,2014-01-20,2014-01-25,Standard Class,A002825,MV-17485
CA-2017-156139,2016-12-31,2017-01-06,Standard Class,A002826,BP-11155
US-2017-147886,2017-03-28,2017-03-31,First Class,A002827,DH-13075
CA-2016-113733,2016-12-08,2016-12-12,Standard Class,A002828,LH-16900
CA-2017-104913,2017-11-18,2017-11-22,Standard Class,A002829,DK-13090
CA-2014-145800,2014-05-30,2014-06-05,Standard Class,A002830,SS-20410
CA-2016-125850,2016-01-22,2016-01-28,Standard Class,A002831,FP-14320
CA-2016-118514,2016-02-03,2016-02-10,Standard Class,A002832,LC-17050
CA-2015-150749,2015-03-29,2015-04-03,Second Class,A002833,AS-10240
CA-2014-163748,2014-10-14,2014-10-18,Standard Class,A002834,HG-15025
CA-2015-119634,2015-08-11,2015-08-16,Standard Class,A002835,BW-11065
CA-2015-149300,2015-11-22,2015-11-23,First Class,A002836,BH-11710
US-2016-111528,2016-12-30,2016-12-30,Same Day,A002837,JP-16135
CA-2017-158169,2017-08-12,2017-08-15,First Class,A002838,JM-16195
CA-2015-162047,2015-11-03,2015-11-05,First Class,A002839,FH-14365
CA-2015-117772,2015-09-10,2015-09-12,Second Class,A002840,MC-17575
US-2014-126340,2014-11-08,2014-11-14,Standard Class,A002841,EB-13870
CA-2016-149685,2016-10-08,2016-10-15,Standard Class,A002842,PM-19135
CA-2017-126396,2017-09-08,2017-09-12,Second Class,A002843,AR-10345
CA-2015-154900,2015-02-25,2015-03-01,Standard Class,A002844,SS-20875
CA-2015-103835,2015-09-24,2015-09-28,Standard Class,A002845,SC-20440
CA-2015-158939,2015-11-26,2015-12-01,Standard Class,A002846,EA-14035
CA-2016-117408,2016-08-31,2016-09-06,Standard Class,A002847,TP-21130
CA-2016-142398,2016-04-12,2016-04-16,Standard Class,A002848,BP-11290
CA-2016-105277,2016-12-04,2016-12-08,Standard Class,A002849,LM-17065
CA-2016-112060,2016-12-04,2016-12-09,Standard Class,A002850,KT-16465
CA-2014-105270,2014-11-11,2014-11-18,Standard Class,A002851,AP-10915
US-2015-159513,2015-04-02,2015-04-09,Standard Class,A002852,JD-15790
CA-2015-155586,2015-12-12,2015-12-16,Second Class,A002853,XP-21865
CA-2017-141117,2017-10-02,2017-10-08,Standard Class,A002854,JK-16090
CA-2017-115070,2017-04-10,2017-04-14,Second Class,A002855,MG-18205
CA-2017-140186,2017-09-29,2017-10-02,First Class,A002856,PG-18820
CA-2014-124856,2014-09-29,2014-10-03,Second Class,A002857,LD-17005
CA-2014-166716,2014-08-20,2014-08-25,Second Class,A001432,CR-12730
CA-2014-123225,2014-07-11,2014-07-14,First Class,A002858,MN-17935
CA-2015-163440,2015-03-22,2015-03-24,First Class,A002859,RD-19900
US-2017-106796,2017-05-12,2017-05-19,Standard Class,A002860,JP-16135
CA-2017-113873,2017-11-13,2017-11-19,Standard Class,A002861,KE-16420
CA-2016-149783,2016-09-04,2016-09-07,Second Class,A002862,DL-13315
CA-2016-125017,2016-02-06,2016-02-11,Standard Class,A002863,KB-16240
US-2015-163279,2015-03-22,2015-03-26,Standard Class,A002864,JD-16150
CA-2015-150196,2015-07-02,2015-07-03,First Class,A000303,SR-20740
US-2015-106495,2015-06-15,2015-06-17,First Class,A002865,AC-10450
CA-2014-124730,2014-11-26,2014-11-26,Same Day,A002866,LS-17245
CA-2017-117632,2017-05-12,2017-05-18,Standard Class,A002867,CS-12175
CA-2014-115056,2014-05-02,2014-05-02,Same Day,A002868,AR-10510
CA-2017-161067,2017-09-03,2017-09-06,Second Class,A002869,KB-16405
CA-2016-122063,2016-12-03,2016-12-07,Standard Class,A002870,MM-17920
CA-2015-111206,2015-07-18,2015-07-22,Standard Class,A002871,RF-19735
CA-2016-142895,2016-07-21,2016-07-26,Standard Class,A002872,BP-11290
CA-2015-101868,2015-06-09,2015-06-16,Standard Class,A002873,MJ-17740
CA-2017-133207,2017-11-27,2017-12-03,Standard Class,A002874,DO-13645
CA-2015-132948,2015-03-27,2015-04-03,Standard Class,A002875,MV-17485
CA-2015-134992,2015-09-22,2015-09-26,Second Class,A002876,MG-17875
CA-2015-126725,2015-11-17,2015-11-21,Standard Class,A002877,BS-11665
CA-2015-121783,2015-11-10,2015-11-14,Standard Class,A002878,PO-19180
US-2014-138835,2014-09-10,2014-09-14,Standard Class,A002879,DA-13450
CA-2015-112214,2015-08-05,2015-08-11,Standard Class,A002880,AH-10690
US-2017-153255,2017-09-03,2017-09-07,Second Class,A002881,JK-15730
CA-2015-108119,2015-11-01,2015-11-08,Standard Class,A002882,MS-17530
CA-2015-157434,2015-04-29,2015-05-04,Second Class,A002883,JK-15640
CA-2016-101525,2016-05-01,2016-05-04,Second Class,A002884,CM-12235
US-2014-117968,2014-08-05,2014-08-07,Second Class,A002885,RS-19420
CA-2016-158211,2016-01-04,2016-01-08,Standard Class,A002886,BP-11185
CA-2016-152247,2016-11-07,2016-11-12,Standard Class,A002887,MA-17995
CA-2016-128223,2016-06-14,2016-06-14,Same Day,A002888,EB-13705
CA-2016-154235,2016-09-24,2016-09-28,Standard Class,A002889,RD-19900
CA-2017-129910,2017-03-30,2017-04-03,Standard Class,A000688,ME-17320
CA-2017-133095,2017-06-04,2017-06-04,Same Day,A002890,EH-14005
CA-2015-130554,2015-04-07,2015-04-09,First Class,A002891,FM-14290
CA-2014-152443,2014-05-21,2014-05-26,Standard Class,A002892,FG-14260
CA-2016-133319,2016-09-05,2016-09-11,Standard Class,A002893,MV-17485
CA-2016-133935,2016-09-18,2016-09-22,Standard Class,A002894,JW-15220
CA-2016-136301,2016-03-13,2016-03-15,Second Class,A002895,EH-13765
US-2014-109456,2014-10-16,2014-10-17,Same Day,A002896,LS-17245
CA-2017-151596,2017-10-08,2017-10-11,First Class,A002897,BP-11050
CA-2015-147879,2015-05-07,2015-05-12,Standard Class,A002898,CC-12220
CA-2016-166625,2016-04-14,2016-04-17,First Class,A002899,JM-15580
CA-2016-146157,2016-11-21,2016-11-26,Standard Class,A002900,RD-19720
CA-2017-159954,2017-09-10,2017-09-14,Standard Class,A002901,SS-20410
CA-2017-100825,2017-09-09,2017-09-14,Standard Class,A002902,KD-16495
CA-2014-168305,2014-11-01,2014-11-08,Standard Class,A002903,PL-18925
CA-2016-167682,2016-04-03,2016-04-09,Standard Class,A002904,ZD-21925
CA-2017-108000,2017-01-12,2017-01-16,Standard Class,A002905,LS-16945
CA-2015-146465,2015-11-20,2015-11-24,Standard Class,A002906,PB-18805
CA-2016-159639,2016-11-27,2016-12-02,Standard Class,A002907,PC-18745
US-2017-153948,2017-11-06,2017-11-06,Same Day,A002908,FM-14290
US-2016-113985,2016-12-02,2016-12-07,Standard Class,A002909,KD-16495
CA-2016-155383,2016-12-17,2016-12-22,Standard Class,A002910,SC-20680
CA-2014-120432,2014-08-24,2014-08-26,Second Class,A002911,DW-13585
US-2015-126977,2015-09-17,2015-09-23,Standard Class,A002912,PF-19120
CA-2016-130288,2016-11-26,2016-11-30,Second Class,A002913,DK-13225
CA-2017-146458,2017-11-19,2017-11-22,Second Class,A002914,RB-19435
CA-2017-150420,2017-06-03,2017-06-08,Standard Class,A002915,GD-14590
US-2014-118997,2014-04-08,2014-04-12,Standard Class,A002916,RA-19885
CA-2014-114314,2014-10-11,2014-10-15,Standard Class,A002917,DB-13555
US-2017-169551,2017-07-07,2017-07-09,First Class,A002918,RL-19615
CA-2016-103107,2016-07-04,2016-07-04,Same Day,A002919,RB-19465
CA-2017-122077,2017-05-19,2017-05-25,Standard Class,A002920,JF-15295
CA-2017-112431,2017-10-12,2017-10-14,Second Class,A002921,RW-19690
CA-2016-151092,2016-08-06,2016-08-13,Standard Class,A002922,VG-21790
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,A002923,JM-15265
CA-2015-115924,2015-09-14,2015-09-18,Second Class,A002924,BE-11455
CA-2017-161046,2017-03-05,2017-03-05,Same Day,A002925,CB-12535
US-2017-141698,2017-04-15,2017-04-21,Standard Class,A002926,SD-20485
US-2014-105151,2014-03-30,2014-03-31,First Class,A002927,SG-20890
CA-2014-155796,2014-11-11,2014-11-15,Second Class,A002928,TS-21430
CA-2016-127138,2016-03-12,2016-03-15,Second Class,A002929,DK-13225
CA-2017-150602,2017-02-09,2017-02-14,Second Class,A002930,ML-17395
CA-2014-140732,2014-11-11,2014-11-13,Second Class,A002931,MA-17560
CA-2017-119011,2017-08-20,2017-08-25,Standard Class,A002932,LR-17035
CA-2016-166912,2016-01-15,2016-01-17,First Class,A002933,BE-11335
CA-2014-141726,2014-07-20,2014-07-22,First Class,A002934,CC-12145
CA-2017-115105,2017-02-06,2017-02-11,Standard Class,A002935,BD-11770
CA-2015-143980,2015-12-25,2015-12-29,Standard Class,A002936,JK-15640
CA-2016-135636,2016-10-08,2016-10-13,Standard Class,A002937,DB-13615
CA-2017-102155,2017-07-13,2017-07-17,Standard Class,A002938,RR-19525
CA-2017-116953,2017-04-24,2017-04-25,First Class,A002939,SV-20935
CA-2014-117765,2014-09-07,2014-09-13,Standard Class,A002940,RB-19465
CA-2016-114895,2016-11-21,2016-11-28,Standard Class,A002941,MV-18190
CA-2017-112984,2017-09-16,2017-09-18,Second Class,A002942,EH-14185
CA-2016-163776,2016-07-19,2016-07-25,Standard Class,A002943,JS-16030
US-2017-163300,2017-09-15,2017-09-21,Standard Class,A002944,ES-14020
CA-2016-162187,2016-12-11,2016-12-11,Same Day,A002945,NS-18640
US-2014-112991,2014-12-10,2014-12-14,Standard Class,A002946,SH-19975
CA-2014-124079,2014-12-13,2014-12-17,Standard Class,A002947,RF-19345
US-2017-146878,2017-09-21,2017-09-27,Standard Class,A002948,DL-12865
CA-2017-107244,2017-09-07,2017-09-11,Standard Class,A002949,AG-10390
CA-2015-100657,2015-11-02,2015-11-07,Standard Class,A002950,SW-20245
CA-2017-129581,2017-12-11,2017-12-18,Standard Class,A002951,KN-16390
CA-2017-129028,2017-04-01,2017-04-03,First Class,A002952,GB-14530
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,A002953,CL-12565
CA-2016-159016,2016-03-10,2016-03-11,First Class,A002954,KF-16285
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,A002955,AY-10555
CA-2014-152422,2014-10-05,2014-10-10,Second Class,A002956,BD-11635
US-2016-156692,2016-08-13,2016-08-13,Same Day,A002957,HG-15025
CA-2014-130869,2014-11-17,2014-11-21,Standard Class,A002958,CB-12025
US-2017-128832,2017-04-24,2017-04-27,First Class,A002959,LS-16945
CA-2017-139717,2017-08-24,2017-08-26,Second Class,A002960,DM-13015
CA-2017-136007,2017-02-23,2017-03-02,Standard Class,A002961,AC-10615
CA-2016-157364,2016-11-19,2016-11-21,First Class,A002962,LT-17110
US-2016-112970,2016-11-14,2016-11-15,First Class,A001698,TB-21250
US-2017-152492,2017-07-06,2017-07-06,Same Day,A002963,AH-10585
CA-2016-101168,2016-12-25,2017-01-01,Standard Class,A002964,SS-20140
CA-2017-104010,2017-04-23,2017-04-25,First Class,A002965,TD-20995
CA-2015-130253,2015-12-14,2015-12-18,Standard Class,A002966,PP-18955
US-2015-155369,2015-04-19,2015-04-25,Standard Class,A002967,PG-18820
CA-2016-131205,2016-09-04,2016-09-08,Standard Class,A002968,AA-10645
CA-2017-122364,2017-09-24,2017-09-29,Standard Class,A002969,FA-14230
CA-2016-117912,2016-02-04,2016-02-08,Standard Class,A002970,TB-21520
CA-2017-145702,2017-05-19,2017-05-24,Second Class,A002971,AH-10075
CA-2015-113215,2015-09-03,2015-09-08,Standard Class,A002972,CP-12085
CA-2016-154662,2016-06-09,2016-06-16,Standard Class,A002973,BF-11215
CA-2015-105571,2015-11-07,2015-11-11,Standard Class,A002974,CP-12340
CA-2016-152765,2016-06-15,2016-06-18,First Class,A002975,LS-17245
CA-2015-153878,2015-04-25,2015-04-30,Standard Class,A002976,TS-21655
CA-2016-124016,2016-09-23,2016-09-26,Second Class,A002977,JS-15940
CA-2016-113551,2016-08-18,2016-08-20,First Class,A002978,NF-18385
CA-2014-107524,2014-03-02,2014-03-08,Standard Class,A002979,KN-16705
CA-2014-138072,2014-12-30,2015-01-03,Standard Class,A002980,GA-14725
CA-2015-134201,2015-04-10,2015-04-16,Standard Class,A002981,EH-14125
CA-2015-111780,2015-12-25,2015-12-30,Second Class,A002982,RA-19285
CA-2015-119942,2015-04-05,2015-04-07,First Class,A002983,TT-21070
CA-2015-151547,2015-01-17,2015-01-23,Standard Class,A002984,AH-10465
CA-2017-166695,2017-05-20,2017-05-24,Standard Class,A002985,CC-12430
CA-2017-167542,2017-08-13,2017-08-20,Standard Class,A002986,KD-16495
CA-2015-120901,2015-12-31,2016-01-04,Standard Class,A002987,BG-11035
CA-2017-121398,2017-12-25,2017-12-29,Standard Class,A002988,FH-14365
CA-2016-151561,2016-09-01,2016-09-07,Standard Class,A002989,PG-18820
CA-2017-154676,2017-08-05,2017-08-08,First Class,A002990,NZ-18565
US-2014-165589,2014-02-18,2014-02-18,Same Day,A002991,TB-21595
US-2016-132577,2016-11-22,2016-11-27,Standard Class,A002992,JE-15475
CA-2015-114048,2015-12-14,2015-12-18,Standard Class,A002993,EH-13945
CA-2015-137281,2015-06-13,2015-06-17,Standard Class,A002994,BF-10975
US-2017-162068,2017-12-28,2017-12-31,Second Class,A002995,PC-18745
CA-2017-100111,2017-09-20,2017-09-26,Standard Class,A002996,SV-20365
US-2017-132381,2017-08-22,2017-08-24,First Class,A002997,Dp-13240
CA-2015-147011,2015-06-18,2015-06-22,Standard Class,A002998,HR-14830
CA-2014-120852,2014-12-20,2014-12-25,Standard Class,A002999,WB-21850
CA-2016-150007,2016-09-11,2016-09-16,Standard Class,A003000,AS-10090
CA-2016-124590,2016-11-12,2016-11-16,Standard Class,A003001,SP-20920
CA-2016-133802,2016-03-14,2016-03-20,Standard Class,A003002,SP-20650
US-2016-113677,2016-11-13,2016-11-19,Standard Class,A003003,CM-12655
CA-2017-143378,2017-09-19,2017-09-25,Standard Class,A003004,JR-16210
CA-2017-152660,2017-12-04,2017-12-09,Standard Class,A003005,CB-12415
CA-2015-142139,2015-08-31,2015-09-05,Standard Class,A003006,SD-20485
CA-2017-145772,2017-06-03,2017-06-07,Standard Class,A003007,SS-20140
CA-2016-124100,2016-03-31,2016-04-06,Standard Class,A003008,EH-13990
US-2014-158400,2014-10-25,2014-10-28,First Class,A003009,AH-10030
CA-2017-162033,2017-03-26,2017-04-02,Standard Class,A003010,EM-14200
CA-2014-163447,2014-12-27,2014-12-31,Standard Class,A003011,TB-21190
