ShipID,ShipDate,ShipMode,CustomerID,ProductID
4404,9/4/2014,First Class,CL-12565,OFF-AR-10002445
4405,7/10/2015,Standard Class,MW-18220,TEC-AC-10002345
4406,7/10/2015,Standard Class,MW-18220,OFF-ST-10001558
4407,11/25/2016,Standard Class,BF-10975,OFF-PA-10001622
4408,11/25/2016,Standard Class,BF-10975,OFF-PA-10000418
4409,11/25/2016,Standard Class,BF-10975,OFF-BI-10000343
4410,5/11/2014,Standard Class,SN-20710,OFF-LA-10004425
4411,5/11/2014,Standard Class,SN-20710,OFF-AR-10001897
4412,6/24/2014,First Class,TB-21280,OFF-PA-10003883
4413,6/24/2014,First Class,TB-21280,TEC-PH-10003963
4414,6/24/2014,First Class,TB-21280,OFF-AP-10001303
4415,8/23/2017,Standard Class,JB-15400,OFF-BI-10003925
4416,12/6/2014,Standard Class,AH-10210,TEC-PH-10004586
4417,12/6/2014,Standard Class,AH-10210,OFF-FA-10003495
4418,4/12/2017,Second Class,KL-16645,OFF-BI-10002867
4419,12/27/2014,Standard Class,MH-17455,FUR-FU-10003773
4420,12/24/2014,Standard Class,EC-14050,OFF-BI-10002954
4421,11/21/2015,Second Class,GH-14665,OFF-SU-10002537
4422,3/9/2014,Standard Class,SC-20095,OFF-AR-10001374
4423,5/19/2017,First Class,TB-21355,OFF-AP-10001492
4424,5/19/2017,First Class,TB-21355,FUR-BO-10003546
4425,5/19/2017,First Class,TB-21355,TEC-PH-10002185
4426,5/19/2017,First Class,TB-21355,OFF-BI-10000315
4427,5/19/2017,First Class,TB-21355,TEC-PH-10002350
4428,9/28/2017,Standard Class,DW-13195,OFF-PA-10002666
4429,3/27/2017,Standard Class,CL-12565,FUR-CH-10004495
4430,9/14/2017,Same Day,LT-17110,OFF-AR-10001725
4431,11/8/2016,Second Class,AP-10915,OFF-FA-10002280
4432,11/8/2016,Second Class,AP-10915,OFF-AR-10001770
4433,11/8/2016,Second Class,AP-10915,FUR-FU-10002885
4434,11/8/2016,Second Class,AP-10915,OFF-AR-10003772
4435,11/8/2016,Second Class,AP-10915,FUR-TA-10003392
4436,5/8/2016,Standard Class,CB-12415,OFF-BI-10000014
4437,5/8/2016,Standard Class,CB-12415,OFF-AR-10003217
4438,5/8/2016,Standard Class,CB-12415,OFF-AP-10002403
4439,1/2/2017,Standard Class,MT-17815,OFF-PA-10001972
4440,1/2/2017,Standard Class,MT-17815,OFF-PA-10004041
4441,7/26/2016,Standard Class,DK-13375,TEC-AC-10004975
4442,7/26/2016,Standard Class,DK-13375,OFF-ST-10001932
4443,7/26/2016,Standard Class,DK-13375,OFF-AR-10001761
4444,7/26/2016,Standard Class,DK-13375,OFF-PA-10002262
4445,11/21/2014,Standard Class,SR-20740,OFF-EN-10004483
4446,11/21/2014,Standard Class,SR-20740,OFF-PA-10003270
4447,11/21/2014,Standard Class,SR-20740,OFF-BI-10001634
4448,11/21/2014,Standard Class,SR-20740,OFF-ST-10000675
4449,6/23/2015,Standard Class,LH-17155,FUR-FU-10000732
4450,6/23/2015,Standard Class,LH-17155,OFF-PA-10004355
4451,6/23/2015,Standard Class,LH-17155,OFF-EN-10000056
4452,7/6/2016,First Class,AA-10645,FUR-FU-10000221
4453,7/6/2016,First Class,AA-10645,OFF-EN-10003567
4454,7/6/2016,First Class,AA-10645,FUR-BO-10001811
4455,7/6/2016,First Class,AA-10645,OFF-ST-10002486
4456,9/8/2015,Standard Class,AS-10630,FUR-CH-10002372
4457,9/8/2015,Standard Class,AS-10630,OFF-BI-10003274
4458,8/12/2017,Standard Class,MC-17575,OFF-PA-10001878
4459,3/20/2017,Standard Class,SE-20110,OFF-SU-10002881
4460,10/1/2017,First Class,DS-13030,FUR-FU-10001979
4461,10/1/2017,First Class,DS-13030,OFF-ST-10001522
4462,10/1/2017,First Class,DS-13030,TEC-AC-10003657
4463,10/1/2017,First Class,DS-13030,OFF-BI-10001718
4464,10/1/2017,First Class,DS-13030,OFF-PA-10003022
4465,10/1/2017,First Class,DS-13030,OFF-AP-10000891
4466,8/11/2015,Standard Class,NS-18640,OFF-BI-10004970
4467,12/1/2017,Standard Class,KA-16525,OFF-AR-10003759
4468,12/1/2017,Standard Class,KA-16525,OFF-EN-10003001
4469,12/1/2017,Standard Class,KA-16525,FUR-BO-10000780
4470,12/1/2017,Standard Class,KA-16525,OFF-PA-10001972
4471,5/12/2017,Standard Class,DJ-13510,FUR-CH-10003535
4472,9/29/2017,Same Day,MG-17680,FUR-CH-10003774
4473,9/29/2017,Same Day,MG-17680,TEC-AC-10004571
4474,9/29/2017,Same Day,MG-17680,FUR-TA-10004442
4475,9/29/2017,Same Day,MG-17680,OFF-PA-10002787
4476,9/29/2017,Same Day,MG-17680,FUR-FU-10004586
4477,9/29/2017,Same Day,MG-17680,OFF-PA-10002606
4478,10/22/2017,Same Day,BD-11620,OFF-ST-10000129
4479,10/22/2017,Same Day,BD-11620,FUR-TA-10003748
4480,3/28/2014,Standard Class,CD-11920,OFF-PA-10004948
4481,11/8/2016,Standard Class,XP-21865,OFF-FA-10001561
4482,11/8/2016,Standard Class,XP-21865,OFF-AP-10002998
4483,11/8/2016,Standard Class,XP-21865,OFF-BI-10003981
4484,11/8/2016,Standard Class,XP-21865,OFF-PA-10001725
4485,11/8/2016,Standard Class,XP-21865,OFF-BI-10002071
4486,11/8/2016,Standard Class,XP-21865,OFF-PA-10000477
4487,11/8/2016,Standard Class,XP-21865,OFF-PA-10004359
4488,9/11/2015,Standard Class,CA-12055,OFF-BI-10000962
4489,9/11/2015,Standard Class,CA-12055,OFF-SU-10003567
4490,9/11/2015,Standard Class,CA-12055,OFF-BI-10003708
4491,8/21/2017,Standard Class,JM-15250,FUR-TA-10001095
4492,12/3/2014,Second Class,JK-15730,TEC-CO-10001571
4493,12/3/2014,Second Class,JK-15730,FUR-FU-10000221
4494,12/3/2014,Second Class,JK-15730,OFF-PA-10001972
4495,12/3/2014,Second Class,JK-15730,FUR-CH-10000015
4496,6/23/2017,Standard Class,CC-12670,FUR-BO-10004015
4497,6/23/2017,Standard Class,CC-12670,OFF-PA-10002036
4498,12/9/2017,Standard Class,GW-14605,OFF-BI-10003650
4499,11/26/2014,Standard Class,GR-14560,OFF-PA-10003309
4500,4/16/2016,Standard Class,FM-14215,OFF-PA-10002787
4501,4/16/2016,Standard Class,FM-14215,OFF-BI-10000174
4502,7/4/2014,Standard Class,MS-17980,OFF-PA-10002005
4503,7/4/2014,Standard Class,MS-17980,OFF-FA-10002815
4504,12/29/2014,Standard Class,BF-11170,TEC-PH-10000213
4505,12/29/2014,Standard Class,BF-11170,OFF-AP-10000828
4506,12/29/2014,Standard Class,BF-11170,TEC-AC-10004708
4507,12/29/2014,Standard Class,BF-11170,TEC-PH-10001530
4508,12/29/2014,Standard Class,BF-11170,OFF-ST-10002301
4509,12/29/2014,Standard Class,BF-11170,FUR-FU-10002554
4510,5/29/2017,Standard Class,VS-21820,FUR-TA-10001520
4511,11/14/2016,Standard Class,KM-16225,FUR-FU-10001085
4512,11/14/2016,Standard Class,KM-16225,OFF-BI-10001597
4513,10/3/2016,First Class,LP-17095,OFF-BI-10002429
4514,9/8/2016,First Class,BG-11740,OFF-ST-10001590
4515,11/1/2016,Second Class,BW-11200,FUR-CH-10000847
4516,10/26/2017,Standard Class,PS-18970,OFF-AR-10003179
4517,9/20/2016,Standard Class,RB-19570,OFF-PA-10000807
4518,9/20/2016,Standard Class,RB-19570,OFF-BI-10002103
4519,10/1/2016,Standard Class,JW-16075,OFF-AR-10004441
4520,6/14/2017,Standard Class,ND-18460,OFF-ST-10003805
4521,2/26/2014,Standard Class,LC-16930,TEC-AC-10001284
4522,2/26/2014,Standard Class,LC-16930,FUR-FU-10000221
4523,2/25/2017,Second Class,BP-11095,OFF-FA-10001229
4524,11/6/2014,Standard Class,RD-19720,OFF-LA-10001569
4525,11/6/2014,Standard Class,RD-19720,FUR-FU-10004018
4526,7/23/2017,Standard Class,BE-11335,TEC-PH-10004536
4527,7/23/2017,Standard Class,BE-11335,OFF-PA-10004353
4528,7/23/2017,Standard Class,BE-11335,FUR-FU-10004848
4529,9/10/2017,Second Class,RS-19765,TEC-AC-10004864
4530,11/18/2016,Standard Class,KC-16540,OFF-BI-10002393
4531,11/17/2016,First Class,MB-17305,FUR-CH-10002335
4532,11/17/2016,First Class,MB-17305,OFF-ST-10001590
4533,10/10/2014,Same Day,TN-21040,FUR-CH-10002774
4534,10/10/2014,Same Day,TN-21040,OFF-EN-10001219
4535,3/26/2015,Standard Class,MC-18130,OFF-PA-10001947
4536,7/12/2017,Standard Class,VF-21715,FUR-FU-10003142
4537,7/12/2017,Standard Class,VF-21715,OFF-BI-10001543
4538,7/12/2017,Standard Class,VF-21715,OFF-AR-10003560
4539,7/12/2017,Standard Class,VF-21715,OFF-AR-10004757
4540,3/2/2015,Standard Class,ES-14080,TEC-PH-10003800
4541,3/2/2015,Standard Class,ES-14080,FUR-TA-10004152
4542,6/21/2017,Standard Class,MK-17905,OFF-BI-10000756
4543,3/31/2017,First Class,TM-21490,OFF-EN-10004206
4544,7/17/2015,Second Class,RL-19615,FUR-CH-10004477
4545,7/17/2015,Second Class,RL-19615,TEC-PH-10003505
4546,7/17/2015,Second Class,RL-19615,TEC-PH-10000526
4547,7/17/2015,Second Class,RL-19615,OFF-BI-10003314
4548,7/17/2015,Second Class,RL-19615,OFF-AR-10003190
4549,7/17/2015,Second Class,RL-19615,FUR-FU-10001861
4550,7/17/2015,Second Class,RL-19615,TEC-PH-10003963
4551,5/2/2017,First Class,NM-18520,OFF-LA-10003388
4552,7/17/2014,Standard Class,GK-14620,FUR-TA-10002855
4553,1/2/2015,Standard Class,JF-15490,FUR-CH-10004886
4554,1/2/2015,Standard Class,JF-15490,OFF-PA-10003657
4555,3/1/2016,Second Class,EB-13930,OFF-BI-10004738
4556,3/26/2015,First Class,SG-20470,OFF-FA-10003112
4557,3/26/2015,First Class,SG-20470,OFF-ST-10002486
4558,10/28/2017,Standard Class,ND-18370,OFF-BI-10003984
4559,1/5/2015,Standard Class,CM-11815,OFF-EN-10004773
4560,5/8/2014,First Class,EB-13870,FUR-CH-10001146
4561,12/9/2015,Second Class,HM-14860,OFF-EN-10003296
4562,12/9/2015,Second Class,HM-14860,TEC-PH-10000193
4563,12/9/2015,Second Class,HM-14860,FUR-FU-10002111
4564,9/30/2017,Standard Class,SJ-20125,FUR-CH-10003298
4565,12/14/2014,Standard Class,DM-12955,OFF-ST-10004950
4566,12/10/2017,Standard Class,MC-17575,OFF-AP-10002350
4567,12/10/2017,Standard Class,MC-17575,OFF-BI-10004233
4568,12/10/2017,Standard Class,MC-17575,OFF-PA-10001892
4569,11/13/2015,Standard Class,DB-13660,OFF-BI-10003291
4570,4/21/2014,Second Class,NF-18595,FUR-FU-10004017
4571,5/27/2015,Second Class,NM-18445,OFF-AR-10002445
4572,5/27/2015,Second Class,NM-18445,OFF-BI-10001718
4573,7/21/2017,Standard Class,AB-10255,TEC-CO-10004202
4574,12/18/2016,Standard Class,MG-17650,TEC-PH-10002103
4575,12/18/2016,Standard Class,MG-17650,FUR-FU-10003724
4576,12/18/2016,Standard Class,MG-17650,OFF-AR-10003732
4577,12/18/2016,Standard Class,MG-17650,OFF-ST-10000885
4578,4/16/2014,Standard Class,SE-20110,OFF-BI-10004817
4579,6/15/2015,Standard Class,AG-10765,OFF-BI-10001670
4580,8/2/2014,Standard Class,AS-10045,OFF-PA-10002709
4581,8/6/2015,Standard Class,AR-10405,TEC-AC-10004469
4582,9/22/2016,First Class,AP-10720,FUR-FU-10003424
4583,6/12/2016,First Class,JB-16000,OFF-LA-10003720
4584,8/28/2016,Second Class,TS-21430,OFF-AR-10000390
4585,11/4/2017,Second Class,NL-18310,OFF-EN-10001335
4586,11/4/2017,Second Class,NL-18310,OFF-AR-10003469
4587,11/4/2017,Second Class,NL-18310,OFF-BI-10003718
4588,11/4/2017,Second Class,NL-18310,OFF-FA-10004838
4589,11/4/2017,Second Class,NL-18310,FUR-FU-10002508
4590,11/4/2017,Second Class,NL-18310,OFF-ST-10001511
4591,12/31/2016,Standard Class,MC-18130,OFF-SU-10000952
4592,12/31/2016,Standard Class,MC-18130,TEC-PH-10002275
4593,12/31/2016,Standard Class,MC-18130,FUR-CH-10003535
4594,12/31/2016,Standard Class,MC-18130,OFF-AP-10004052
4595,12/31/2016,Standard Class,MC-18130,FUR-TA-10003473
4596,12/31/2016,Standard Class,MC-18130,OFF-AR-10001897
4597,12/10/2016,Second Class,TC-21475,OFF-AR-10000034
4598,9/1/2017,Standard Class,MG-17650,OFF-SU-10004115
4599,9/1/2017,Standard Class,MG-17650,OFF-AP-10001947
4600,7/20/2015,Standard Class,MG-17890,FUR-CH-10004853
4601,7/20/2015,Standard Class,MG-17890,OFF-EN-10000483
4602,7/20/2015,Standard Class,MG-17890,OFF-FA-10001332
4603,5/29/2015,Second Class,BF-11170,OFF-PA-10003790
4604,5/29/2015,Second Class,BF-11170,OFF-PA-10003134
4605,5/29/2015,Second Class,BF-11170,OFF-EN-10004459
4606,5/29/2015,Second Class,BF-11170,TEC-AC-10003628
4607,6/2/2015,Standard Class,MS-17770,TEC-PH-10004093
4608,6/2/2015,Standard Class,MS-17770,OFF-ST-10001490
4609,6/2/2015,Standard Class,MS-17770,OFF-BI-10000605
4610,6/2/2015,Standard Class,MS-17770,OFF-PA-10004255
4611,11/14/2017,Standard Class,JE-15745,FUR-FU-10000023
4612,1/26/2016,Second Class,HG-14965,OFF-BI-10000285
4613,1/6/2017,Standard Class,EP-13915,OFF-AR-10000588
4614,1/6/2017,Standard Class,EP-13915,OFF-PA-10002250
4615,9/10/2016,Standard Class,GH-14410,OFF-AP-10002457
4616,9/10/2016,Standard Class,GH-14410,OFF-FA-10002763
4617,9/7/2015,Second Class,DS-13180,TEC-AC-10000109
4618,9/26/2015,Standard Class,TH-21550,TEC-PH-10002415
4619,9/26/2015,Standard Class,TH-21550,FUR-CH-10000785
4620,12/25/2017,First Class,RM-19675,TEC-CO-10001449
4621,12/25/2017,First Class,RM-19675,OFF-BI-10001670
4622,10/8/2015,Second Class,SF-20965,OFF-ST-10001328
4623,9/14/2017,Standard Class,SO-20335,OFF-SU-10001225
4624,9/14/2017,Standard Class,SO-20335,OFF-PA-10000357
4625,9/14/2017,Standard Class,SO-20335,OFF-ST-10000046
4626,9/14/2017,Standard Class,SO-20335,FUR-FU-10000023
4627,11/18/2016,Standard Class,CK-12760,OFF-ST-10003455
4628,11/18/2016,Standard Class,CK-12760,OFF-ST-10000876
4629,11/18/2016,Standard Class,CK-12760,OFF-AR-10003582
4630,11/18/2016,Standard Class,CK-12760,OFF-ST-10004258
4631,10/15/2015,Same Day,GA-14725,FUR-FU-10000719
4632,8/8/2017,Second Class,BD-11725,OFF-LA-10001297
4633,8/8/2017,Second Class,BD-11725,FUR-FU-10000723
4634,8/26/2015,Standard Class,DS-13180,FUR-BO-10003893
4635,8/26/2015,Standard Class,DS-13180,OFF-ST-10000736
4636,3/17/2017,Standard Class,BS-11380,OFF-ST-10000736
4637,4/29/2017,First Class,AP-10915,OFF-AR-10003373
4638,4/29/2017,First Class,AP-10915,OFF-AR-10000390
4639,4/29/2017,First Class,AP-10915,OFF-AR-10001725
4640,9/16/2016,Standard Class,JF-15565,TEC-CO-10001943
4641,9/16/2016,Standard Class,JF-15565,OFF-EN-10002312
4642,10/24/2017,Second Class,HA-14905,OFF-BI-10000831
4643,10/24/2017,Second Class,HA-14905,FUR-CH-10000749
4644,8/6/2015,Standard Class,Co-12640,OFF-BI-10002003
4645,8/6/2015,Standard Class,Co-12640,TEC-MA-10001972
4646,8/16/2016,Standard Class,BC-11125,FUR-CH-10000225
4647,6/5/2014,Standard Class,EB-13840,OFF-PA-10001622
4648,5/1/2016,Standard Class,DB-13360,FUR-CH-10004983
4649,5/19/2017,Standard Class,KB-16585,OFF-PA-10003228
4650,5/19/2017,Standard Class,KB-16585,OFF-SU-10004498
4651,4/12/2017,Standard Class,AH-10120,OFF-PA-10001878
4652,4/12/2017,Standard Class,AH-10120,OFF-PA-10002923
4653,2/23/2017,Standard Class,GH-14410,OFF-PA-10001838
4654,2/23/2017,Standard Class,GH-14410,OFF-ST-10003123
4655,6/26/2017,Second Class,KT-16480,OFF-FA-10001332
4656,5/10/2014,Standard Class,KH-16330,OFF-ST-10003442
4657,5/7/2015,Standard Class,SV-20785,OFF-AR-10001468
4658,5/7/2015,Standard Class,SV-20785,OFF-AP-10003266
4659,5/7/2015,Standard Class,SV-20785,OFF-PA-10002230
4660,5/7/2015,Standard Class,SV-20785,OFF-AP-10003622
4661,5/7/2015,Standard Class,SV-20785,TEC-AC-10001542
4662,5/7/2015,Standard Class,SV-20785,FUR-CH-10002965
4663,5/7/2015,Standard Class,SV-20785,OFF-ST-10000563
4664,9/22/2016,Standard Class,PO-18850,OFF-LA-10002787
4665,9/26/2016,Standard Class,AC-10450,OFF-BI-10004022
4666,9/26/2016,Standard Class,AC-10450,OFF-LA-10001158
4667,1/17/2016,Standard Class,KB-16585,FUR-FU-10000076
4668,1/17/2016,Standard Class,KB-16585,TEC-AC-10002335
4669,5/11/2017,Standard Class,DB-13555,OFF-BI-10002827
4670,5/11/2017,Standard Class,DB-13555,FUR-BO-10001601
4671,5/11/2017,Standard Class,DB-13555,OFF-ST-10001932
4672,8/6/2016,Standard Class,KL-16645,OFF-AP-10001005
4673,8/6/2016,Standard Class,KL-16645,TEC-PH-10004042
4674,8/6/2016,Standard Class,KL-16645,TEC-PH-10001079
4675,8/6/2016,Standard Class,KL-16645,FUR-FU-10002918
4676,3/29/2017,Second Class,AG-10270,FUR-FU-10003832
4677,3/19/2014,Standard Class,JF-15295,OFF-BI-10001617
4678,3/19/2014,Standard Class,JF-15295,OFF-ST-10000736
4679,3/19/2014,Standard Class,JF-15295,TEC-AC-10004877
4680,3/19/2014,Standard Class,JF-15295,OFF-ST-10003221
4681,3/19/2014,Standard Class,JF-15295,OFF-BI-10003007
4682,7/18/2016,Second Class,RE-19450,OFF-FA-10000936
4683,12/1/2016,Same Day,MV-18190,TEC-PH-10003811
4684,9/3/2016,Standard Class,GB-14530,FUR-TA-10004152
4685,9/3/2016,Standard Class,GB-14530,FUR-BO-10002853
4686,9/3/2016,Standard Class,GB-14530,OFF-BI-10002071
4687,9/3/2016,Standard Class,GB-14530,OFF-FA-10000053
4688,6/30/2016,Standard Class,HL-15040,TEC-PH-10001305
4689,4/3/2017,Standard Class,BP-11155,OFF-BI-10001525
4690,12/22/2014,First Class,CT-11995,FUR-FU-10001876
4691,12/22/2014,First Class,CT-11995,TEC-AC-10003628
4692,12/22/2014,First Class,CT-11995,FUR-CH-10004860
4693,12/22/2014,First Class,CT-11995,OFF-PA-10000357
4694,12/22/2014,First Class,CT-11995,OFF-PA-10003270
4695,12/17/2015,Same Day,JL-15835,OFF-BI-10000320
4696,12/17/2015,Same Day,JL-15835,FUR-CH-10003846
4697,12/17/2015,Same Day,JL-15835,FUR-CH-10004875
4698,12/17/2015,Same Day,JL-15835,FUR-CH-10003817
4699,12/17/2015,Same Day,JL-15835,FUR-FU-10002116
4700,5/17/2017,Standard Class,JK-16120,OFF-AR-10003481
4701,5/17/2017,Standard Class,JK-16120,OFF-ST-10004180
4702,5/17/2017,Standard Class,JK-16120,OFF-PA-10003657
4703,5/17/2017,Standard Class,JK-16120,FUR-FU-10001967
4704,6/28/2016,Standard Class,DH-13075,OFF-AP-10002082
4705,5/18/2016,First Class,AG-10900,OFF-SU-10000381
4706,5/18/2016,First Class,AG-10900,OFF-LA-10002475
4707,5/18/2016,First Class,AG-10900,FUR-FU-10003975
4708,6/30/2017,First Class,WB-21850,OFF-BI-10003091
4709,6/30/2017,First Class,WB-21850,OFF-ST-10002974
4710,6/30/2017,First Class,WB-21850,OFF-AR-10000255
4711,6/30/2017,First Class,WB-21850,TEC-AC-10001284
4712,3/31/2014,Same Day,JO-15280,OFF-BI-10003529
4713,12/21/2014,Standard Class,EJ-13720,OFF-PA-10000029
4714,12/21/2014,Standard Class,EJ-13720,FUR-FU-10002116
4715,5/20/2017,First Class,AB-10105,TEC-PH-10002200
4716,5/16/2015,Standard Class,LT-16765,TEC-PH-10000441
4717,12/7/2017,Second Class,CM-12655,FUR-TA-10002958
4718,12/17/2015,Standard Class,EM-13960,OFF-AR-10001662
4719,10/11/2015,First Class,DJ-13420,OFF-PA-10004101
4720,4/20/2015,Second Class,DE-13255,OFF-ST-10002756
4721,4/20/2015,Second Class,DE-13255,OFF-PA-10000483
4722,6/11/2014,Second Class,NR-18550,FUR-TA-10002041
4723,9/7/2017,Standard Class,CK-12325,OFF-AR-10001166
4724,5/22/2016,Same Day,JF-15490,OFF-LA-10004345
4725,11/15/2016,Standard Class,LB-16795,OFF-BI-10002852
4726,11/15/2016,Standard Class,LB-16795,OFF-AP-10001058
4727,11/29/2014,Second Class,MP-18175,OFF-ST-10003470
4728,11/29/2014,Second Class,MP-18175,FUR-BO-10003159
4729,11/12/2014,Standard Class,LH-16900,OFF-BI-10003684
4730,7/23/2016,Second Class,SV-20935,TEC-AC-10000487
4731,3/31/2015,Second Class,RB-19435,OFF-PA-10001736
4732,3/31/2015,Second Class,RB-19435,OFF-PA-10001609
4733,3/31/2015,Second Class,RB-19435,TEC-AC-10003116
4734,3/31/2015,Second Class,RB-19435,FUR-FU-10004586
4735,4/12/2016,Standard Class,Dl-13600,FUR-CH-10000454
4736,6/19/2015,Standard Class,PS-19045,OFF-BI-10004970
4737,6/19/2015,Standard Class,PS-19045,OFF-BI-10002824
4738,6/19/2015,Standard Class,PS-19045,TEC-AC-10003657
4739,2/24/2015,Standard Class,GT-14755,OFF-LA-10003510
4740,2/24/2015,Standard Class,GT-14755,FUR-TA-10001676
4741,11/16/2017,Standard Class,CS-12355,OFF-LA-10004853
4742,11/16/2017,Standard Class,CS-12355,OFF-AR-10000315
4743,11/16/2017,Standard Class,CS-12355,OFF-SU-10000381
4744,3/5/2017,Same Day,JD-16060,OFF-FA-10002763
4745,3/5/2017,Same Day,JD-16060,OFF-ST-10000877
4746,3/5/2017,Same Day,JD-16060,OFF-BI-10001071
4747,3/5/2017,Same Day,JD-16060,OFF-BI-10001097
4748,3/3/2016,Same Day,TS-21160,OFF-SU-10004782
4749,3/3/2016,Same Day,TS-21160,FUR-FU-10000672
4750,12/25/2016,First Class,BV-11245,OFF-PA-10002986
4751,10/9/2016,First Class,DL-13495,TEC-MA-10001972
4752,12/13/2016,Standard Class,EB-13870,TEC-PH-10000169
4753,11/24/2017,Standard Class,ES-14020,FUR-CH-10001482
4754,12/16/2015,Standard Class,JB-15925,TEC-AC-10002018
4755,2/8/2017,Standard Class,SC-20380,OFF-BI-10000301
4756,2/8/2017,Standard Class,SC-20380,OFF-PA-10004381
4757,9/25/2017,Standard Class,EB-13870,OFF-BI-10004141
4758,5/5/2017,Standard Class,TC-21475,OFF-BI-10001575
4759,11/7/2014,Standard Class,SG-20605,TEC-PH-10000984
4760,11/7/2014,Standard Class,SG-20605,OFF-BI-10000666
4761,11/7/2014,Standard Class,SG-20605,OFF-BI-10003712
4762,1/4/2017,Standard Class,BM-11785,OFF-LA-10003720
4763,1/4/2017,Standard Class,BM-11785,OFF-SU-10001664
4764,9/21/2014,Standard Class,NR-18550,OFF-EN-10001453
4765,11/27/2017,First Class,PG-18820,OFF-AR-10001860
4766,4/28/2015,Standard Class,DB-13270,OFF-AR-10001044
4767,3/12/2015,First Class,NS-18640,TEC-AC-10002473
4768,3/12/2015,First Class,NS-18640,TEC-PH-10001809
4769,6/3/2017,Same Day,CS-11860,OFF-PA-10004733
4770,9/24/2016,Second Class,CC-12430,OFF-BI-10003355
4771,9/24/2016,Second Class,CC-12430,OFF-SU-10001212
4772,11/3/2014,Second Class,AC-10450,TEC-PH-10000486
4773,11/27/2017,Standard Class,CM-12385,FUR-FU-10004909
4774,11/27/2017,Standard Class,CM-12385,OFF-LA-10001613
4775,11/27/2017,Standard Class,CM-12385,TEC-PH-10004447
4776,11/21/2017,Standard Class,EK-13795,OFF-AR-10000255
4777,2/23/2016,Second Class,CK-12760,OFF-LA-10004425
4778,2/23/2016,Second Class,CK-12760,OFF-SU-10001664
4779,11/11/2017,Standard Class,PK-19075,OFF-AP-10000696
4780,7/10/2014,First Class,MH-18025,FUR-CH-10002647
4781,11/12/2014,Standard Class,SC-20725,FUR-CH-10002758
4782,11/12/2014,Standard Class,SC-20725,OFF-BI-10000201
4783,11/12/2014,Standard Class,SC-20725,OFF-SU-10004115
4784,2/1/2017,Standard Class,GB-14575,OFF-PA-10000806
4785,12/16/2015,Standard Class,IM-15070,OFF-AR-10001473
4786,12/16/2015,Standard Class,IM-15070,FUR-BO-10003450
4787,12/16/2015,Standard Class,IM-15070,OFF-AR-10001545
4788,12/16/2015,Standard Class,IM-15070,TEC-AC-10004396
4789,12/16/2015,Standard Class,IM-15070,FUR-FU-10002456
4790,12/16/2015,Standard Class,IM-15070,FUR-FU-10001473
4791,12/16/2015,Standard Class,IM-15070,FUR-TA-10000849
4792,12/16/2015,Standard Class,IM-15070,OFF-PA-10001166
4793,12/16/2015,Standard Class,IM-15070,OFF-PA-10003256
4794,7/4/2015,Standard Class,MM-18055,OFF-PA-10002870
4795,3/23/2015,Standard Class,MF-18250,FUR-FU-10001215
4796,8/17/2015,Standard Class,CK-12595,OFF-BI-10004187
4797,5/19/2016,Standard Class,MK-17905,OFF-BI-10001718
4798,5/19/2016,Standard Class,MK-17905,OFF-PA-10004983
4799,5/19/2016,Standard Class,MK-17905,FUR-FU-10002396
4800,5/19/2016,Standard Class,MK-17905,TEC-PH-10003988
4801,5/19/2016,Standard Class,MK-17905,OFF-AR-10002467
4802,5/19/2016,Standard Class,MK-17905,OFF-BI-10004002
4803,5/19/2016,Standard Class,MK-17905,OFF-BI-10002309
4804,7/17/2017,Second Class,MH-17455,TEC-PH-10003885
4805,7/17/2017,Second Class,MH-17455,FUR-FU-10002501
4806,11/25/2015,Second Class,NG-18430,OFF-PA-10000176
4807,11/25/2015,Second Class,NG-18430,OFF-PA-10000327
4808,11/25/2015,Second Class,NG-18430,OFF-ST-10004634
4809,11/28/2014,Standard Class,PB-19210,OFF-EN-10003040
4810,12/30/2015,First Class,RE-19450,OFF-PA-10003228
